# Fused multiply-add sites in MWCC game code (port/tools/fma_scan.py objs).
# file:line function kind count
melee/gr/grshrineroute.c:795 grShrineRoute_80209AF0 fmadds 1
melee/gr/grshrineroute.c:836 grShrineRoute_80209BEC fmsubs 1
melee/gr/grshrineroute.c:840 grShrineRoute_80209BEC fmadds 1
melee/gr/grshrineroute.c:853 grShrineRoute_80209BEC fmsubs 1
melee/gr/grshrineroute.c:858 grShrineRoute_80209BEC fmadds 1
melee/gr/grshrineroute.c:983 grShrineRoute_8020A21C fnmsub 3
melee/gr/grshrineroute.c:1055 grShrineRoute_8020A21C fnmsub 3
melee/gr/grshrineroute.c:1138 grShrineRoute_8020A8A4 fmsubs 1
melee/gr/grshrineroute.c:1140 grShrineRoute_8020A8A4 fmsubs 1
melee/gr/grstory.c:280 grStory_801E3418 fmadds 1
melee/gr/gryorster.c:375 grYorster_8020266C fmsubs 1
melee/gr/grzakogenerator.c:92 grZakoGenerator_801CA43C fmadds 2
melee/gr/grzakogenerator.c:95 grZakoGenerator_801CA43C fmadds 2
melee/gr/grzebes.c:465 grZebes_801D881C fmadds 1
melee/gr/grzebes.c:495 grZebes_801D881C fmadds 1
melee/gr/grzebes.c:525 grZebes_801D881C fmadds 1
melee/gr/grzebes.c:538 grZebes_801D881C fmadd 1
melee/gr/grzebes.c:592 grZebes_801D881C fmadd 1
melee/gr/grzebes.c:592 grZebes_801D881C fmadds 2
melee/gr/grzebes.c:866 grZebes_801D9798 fmadds 1
melee/gr/grzebes.c:904 grZebes_801D99E0 fmadds 1
melee/gr/grzebes.c:925 grZebes_801D99E0 fnmsub 3
melee/gr/grzebes.c:959 grZebes_801D99E0 fnmsub 1
melee/gr/grzebes.c:1155 grZebes_801DA0C4 fmadds 3
melee/gr/grzebes.c:1199 grZebes_801DA254 fmadds 3
melee/gr/grzebes.c:1265 grZebes_801DA528 fmadds 1
melee/gr/grzebes.c:1815 grZebes_801DB3CC fmadds 1
melee/gr/grzebes.c:1818 grZebes_801DB3CC fnmsub 3
melee/gr/grzebes.c:1831 grZebes_801DB3CC fmadds 2
melee/gr/grzebes.c:1840 grZebes_801DB3CC fmadds 1
melee/gr/grzebes.c:1842 grZebes_801DB3CC fnmsub 3
melee/gr/grzebes.c:1855 grZebes_801DB3CC fmadds 2
melee/gr/grzebes.c:1881 grZebes_801DB3CC fmadds 1
melee/gr/grzebes.c:1883 grZebes_801DB3CC fnmsub 3
melee/gr/grzebes.c:2055 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2062 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2069 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2077 grZebes_801DBB60 fmadds 2
melee/gr/grzebes.c:2084 grZebes_801DBB60 fnmsub 3
melee/gr/grzebes.c:2087 grZebes_801DBB60 fmadd 1
melee/gr/grzebes.c:2096 grZebes_801DBB60 fnmsub 3
melee/gr/grzebes.c:2097 grZebes_801DBB60 fmadd 1
melee/gr/grzebes.c:2102 grZebes_801DBB60 fmadds 2
melee/gr/grzebes.c:2106 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2108 grZebes_801DBB60 fmadds 2
melee/gr/grzebes.c:2108 grZebes_801DBB60 fnmsub 3
melee/gr/grzebes.c:2118 grZebes_801DBB60 fnmsub 3
melee/gr/grzebes.c:2120 grZebes_801DBB60 fmadd 1
melee/gr/grzebes.c:2127 grZebes_801DBB60 fmadds 2
melee/gr/grzebes.c:2131 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2133 grZebes_801DBB60 fmadds 2
melee/gr/grzebes.c:2133 grZebes_801DBB60 fnmsub 3
melee/gr/grzebes.c:2139 grZebes_801DBB60 fmadds 1
melee/gr/grzebes.c:2207 grZebes_801DC408 fnmsubs 1
melee/gr/grzebes.c:2216 grZebes_801DC408 fmadd 1
melee/gr/grzebes.c:2216 grZebes_801DC408 fmadds 2
melee/gr/grzebes.c:2280 grZebes_801DC744 fmadds 2
melee/gr/grzebes.c:2290 grZebes_801DC744 fmadd 2
melee/gr/grzebes.c:2290 grZebes_801DC744 fnmsubs 1
melee/gr/grzebes.c:2300 grZebes_801DC744 fmadd 2
melee/gr/grzebes.c:2303 grZebes_801DC744 fmadd 2
melee/gr/grzebes.c:2312 grZebes_801DC744 fmadd 1
melee/gr/grzebes.c:2318 grZebes_801DC744 fmadd 1
melee/gr/stage.c:189 Stage_80224CAC fmadds 2
melee/if/if_2FD9.c:163 fn_802FDA78 fmadds 1
melee/if/if_2FD9.c:186 fn_802FDA78 fmadds 1
melee/if/ifmagnify.c:361 ifMagnify_802FBBDC fmsubs 1
melee/if/ifmagnify.c:367 ifMagnify_802FBBDC fnmsubs 2
melee/if/ifmagnify.c:399 ifMagnify_802FBBDC fnmsubs 1
melee/if/ifmagnify.c:405 ifMagnify_802FBBDC fmsubs 2
melee/if/ifmagnify.c:418 ifMagnify_802FBBDC fmadds 9
melee/if/ifmagnify.c:433 ifMagnify_802FBBDC fmadds 3
melee/if/ifstatus.c:148 ifStatus_PercentOnDeathAnimationThink fmadds 1
melee/if/ifstatus.c:483 ifStatus_802F4EDC fmadds 6
melee/if/ifstock.c:107 ifStock_802F7EFC fmadds 1
melee/if/ifstock.c:965 fn_802FAC34 fmadds 1
melee/if/ifstock.c:965 fn_802FAC34 fnmsubs 1
melee/if/textdraw.c:211 DevText_Draw fmadds 2
melee/if/textdraw.c:218 DevText_Draw fmadds 2
melee/if/textdraw.c:254 DevText_Draw fmadds 2
melee/if/textlib_1.c:926 un_80304210 fmadds 1
melee/it/it_26B1.c:68 it_8026B1D4 fnmsub 3
melee/it/it_26B1.c:72 it_8026B1D4 fmadds 1
melee/it/it_26B1.c:145 it_8026B344 fmadds 1
melee/it/it_26B1.c:218 it_8026B424 fmadds 1
melee/it/it_26B1.c:1091 it_8026C258 fmadds 1
melee/it/it_2725.c:345 itColl_BounceOffVictim fmadds 1
melee/it/itcoll.c:673 it_80270CD8 fmadds 3
melee/it/itcoll.c:682 it_80270CD8 fmadds 3
melee/it/itcoll.c:744 it_80270E30 fmadds 3
melee/it/itcoll.c:755 it_80270E30 fmadds 3
melee/it/iteffect.c:176 it_80278800 fmadds 3
melee/it/item.c:1643 Item_80269F14 fmadds 1
melee/it/itmaplib.c:859 it_8027737C fnmsub 4
melee/it/itmaplib.c:923 it_802775F0 fnmsub 4
melee/it/itmaplib.c:961 it_8027770C fmadds 2
melee/it/itmaplib.c:1023 it_8027781C fnmsub 4
melee/it/itmaplib.c:1024 it_8027781C fmadds 1
melee/it/itmaplib.c:1035 it_8027781C fmadds 1
melee/it/itmaplib.c:1046 it_8027781C fmadds 1
melee/it/itmaplib.c:1057 it_8027781C fmadds 1
melee/it/itmaplib.c:1069 it_8027781C fnmsub 4
melee/it/itspawn.c:200 fn_8026C88C fmadds 1
melee/it/itspawn.c:212 it_8026CA4C fmadds 1
melee/it/itspawn.c:272 it_8026CB9C fmadds 1
melee/it/itspawn.c:334 it_8026CD50 fmadds 1
melee/it/itspawn.c:438 it_8026D018 fmadds 1
melee/it/itzako.c:155 it_8027B798 fmadds 1
melee/it/itzako.c:221 it_8027BA54 fmadd 1
melee/it/itzako.c:222 it_8027BA54 fmadds 1
melee/it/itzako.c:240 it_8027BB1C fmadds 1
melee/it/itzako.c:240 it_8027BB1C fmsubs 1
melee/it/itzako.c:249 it_8027BB1C fmadds 1
melee/it/itzako.c:249 it_8027BB1C fmsubs 1
melee/it/itzako.c:259 it_8027BB1C fmadds 1
melee/it/itzako.c:259 it_8027BB1C fmsubs 1
melee/it/itzako.c:316 it_8027BBF4 fmsubs 1
melee/it/itzako.c:323 it_8027BBF4 fmadds 1
melee/it/itzako.c:323 it_8027BBF4 fmsubs 1
melee/it/itzako.c:396 it_8027C0F0 fmsubs 1
melee/it/itzako.c:403 it_8027C0F0 fmadds 1
melee/it/itzako.c:403 it_8027C0F0 fmsubs 1
melee/it/itzako.c:520 it_8027C8D0 fnmsub 3
melee/it/itzako.c:535 it_8027C8D0 fmadds 1
melee/it/itzako.c:535 it_8027C8D0 fmsubs 1
melee/it/kinds/it_2E5A.c:119 it_802E5AC4 fnmsub 4
melee/it/kinds/it_2E5A.c:121 it_802E5AC4 fmadds 1
melee/it/kinds/it_2E5A.c:134 it_802E5AC4 fnmsub 3
melee/it/kinds/it_2E5A.c:273 it_802E61C4 fmadds 1
melee/it/kinds/it_2E5A.c:303 it_802E628C fmadds 1
melee/it/kinds/it_2E5A.c:466 it_2E5A_UnkMotion1_Anim fmadd 1
melee/it/kinds/it_2F28.c:104 it_2F28_UnkMotion0_Phys fnmsub 3
melee/it/kinds/itbox.c:591 itBox_UnkMotion8_Phys fmadd 1
melee/it/kinds/itbox.c:599 itBox_UnkMotion8_Phys fmadd 1
melee/it/kinds/itchicorita.c:229 it_802C9B20 fmadds 1
melee/it/kinds/itclimbersblizzard.c:85 itClimbersBlizzard_802C2248 fmadds 1
melee/it/kinds/itclimbersstring.c:293 it_802C2CA8 fmadds 3
melee/it/kinds/itclimbersstring.c:299 it_802C2CA8 fmadds 3
melee/it/kinds/itclimbersstring.c:318 it_802C2DB0 fmadds 3
melee/it/kinds/itclimbersstring.c:325 it_802C2DB0 fmadds 3
melee/it/kinds/itclimbersstring.c:356 it_802C2EC4 fmadds 3
melee/it/kinds/itclimbersstring.c:363 it_802C2EC4 fmadds 3
melee/it/kinds/itclimbersstring.c:370 it_802C2EC4 fmadds 3
melee/it/kinds/itclimbersstring.c:393 it_802C30E8 fnmsubs 1
melee/it/kinds/itclimbersstring.c:417 it_802C30E8 fmadds 3
melee/it/kinds/itclimbersstring.c:426 it_802C30E8 fmadds 3
melee/it/kinds/itcrazyhandbomb.c:95 itCrazyhandbomb_UnkMotion0_Phys fmadds 1
melee/it/kinds/itcrazyhandbomb.c:98 itCrazyhandbomb_UnkMotion0_Phys fmadds 1
melee/it/kinds/itcrazyhandbomb.c:101 itCrazyhandbomb_UnkMotion0_Phys fmadds 1
melee/it/kinds/itdosei.c:120 itDosei_UnkMotion0_Anim fmadd 1
melee/it/kinds/itdosei.c:173 itDosei_802817A0 fmadd 1
melee/it/kinds/itdosei.c:180 itDosei_UnkMotion1_Anim fmadds 1
melee/it/kinds/itdosei.c:261 itDosei_UnkMotion2_Anim fmadd 1
melee/it/kinds/itdosei.c:299 itDosei_UnkMotion2_Coll fmadd 1
melee/it/kinds/itdosei.c:354 itDosei_Logic7_PickedUp fmadd 1
melee/it/kinds/itdosei.c:405 itDosei_UnkMotion4_Anim fmadd 1
melee/it/kinds/itdosei.c:434 itDosei_Logic7_Dropped fmadd 1
melee/it/kinds/itdosei.c:585 itDosei_80282DE4 fmadd 1
melee/it/kinds/itdosei.c:599 itDosei_UnkMotion9_Anim fmadd 1
melee/it/kinds/itdosei.c:621 itDosei_UnkMotion9_Coll fmadd 1
melee/it/kinds/itdosei.c:670 itDosei_Logic7_DmgReceived fmadd 1
melee/it/kinds/itdrmariopill.c:235 itDrmariopill_UnkMotion0_Coll fnmsub 4
melee/it/kinds/itflipper.c:15 sqrtf__Ff fnmsub 3
melee/it/kinds/itflipper.c:484 itFlipper_DmgDealt fmadds 1
melee/it/kinds/itflipper.c:513 itFlipper_Clanked fmadds 1
melee/it/kinds/itflipper.c:538 itFlipper_HitShield fmadds 1
melee/it/kinds/itfoods.c:37 it_8028F9D8 fmadds 1
melee/it/kinds/itfreeze.c:146 it_8028EDBC fmadds 1
melee/it/kinds/itgshell.c:136 it_8028BAD8 fmadds 1
melee/it/kinds/ithammerhead.c:61 it_80299C48 fmadds 1
melee/it/kinds/ithassam.c:161 itHassam_802CDE1C fmadds 1
melee/it/kinds/ithassam.c:235 itHassam_UnkMotion1_Anim fmadds 1
melee/it/kinds/itheiho.c:161 itHeiho_UnkMotion1_Phys fnmsubs 1
melee/it/kinds/itheiho.c:202 it_802D8EC8_inline fmadds 1
melee/it/kinds/itheiho.c:219 itHeiho_UnkMotion2_Phys fmadds 1
melee/it/kinds/itheiho.c:263 it_802D8EC8 fmadds 1
melee/it/kinds/itheiho.c:337 itHeiho_UnkMotion4_Phys fnmsubs 1
melee/it/kinds/ithinoarashi.c:292 it_802D64B8 fmadds 1
melee/it/kinds/ithinoarashi.c:307 it_802D64B8 fmadds 1
melee/it/kinds/ithitodeman.c:108 it_802D43EC fmadds 1
melee/it/kinds/ithitodeman.c:114 it_802D43EC fmadds 1
melee/it/kinds/ithitodeman.c:202 it_802D472C fnmsub 3
melee/it/kinds/ithitodeman.c:313 itHitodeman_UnkMotion1_Phys fnmsubs 1
melee/it/kinds/ithitodeman.c:352 it_802D4C74 fmadds 1
melee/it/kinds/itkabigon.c:220 it_802CA3F4 fmsubs 1
melee/it/kinds/itkabigon.c:222 it_802CA3F4 fmsubs 1
melee/it/kinds/itkamex.c:135 itKamex_UnkMotion1_Phys fmadds 1
melee/it/kinds/itkamex.c:220 it_802CAB10 fmadds 1
melee/it/kinds/itkamex.c:229 it_802CAB10 fmadds 1
melee/it/kinds/itkamex.c:231 it_802CAB10 fmadds 1
melee/it/kinds/itkirby_2F23.c:15 sqrtf__Ff fnmsub 3
melee/it/kinds/itkirbycutterbeam.c:90 itKirbycutterbeam_UnkMotion0_Phys fmadds 1
melee/it/kinds/itklap.c:294 it_802E215C fmadds 1
melee/it/kinds/itklap.c:295 it_802E215C fmadds 1
melee/it/kinds/itkoopaflame.c:152 itKoopaFlame_Spawn fmadds 1
melee/it/kinds/itkoopaflame.c:158 itKoopaFlame_Spawn fmadds 1
melee/it/kinds/itkusudama.c:255 it_80289BE8 fmsubs 2
melee/it/kinds/itkusudama.c:285 it_80289BE8 fmsubs 2
melee/it/kinds/itkusudama.c:291 it_80289BE8 fmsubs 2
melee/it/kinds/itkusudama.c:299 it_80289BE8 fmsubs 2
melee/it/kinds/itkusudama.c:307 it_80289BE8 fmsubs 2
melee/it/kinds/itkyasarin.c:363 itKyasarin_UnkMotion7_Anim fmadds 1
melee/it/kinds/itleadead.c:990 it_802EA804 fnmsubs 4
melee/it/kinds/itlgunbeam.c:131 it_802996D0 fmadds 1
melee/it/kinds/itlgunbeam.c:137 it_802996D0 fmadds 1
melee/it/kinds/itlinkarrow.c:128 itLinkArrow_802A81C4 fmadds 1
melee/it/kinds/itlinkarrow.c:136 itLinkArrow_802A81C4 fmadds 1
melee/it/kinds/itlinkarrow.c:275 itLinkArrow_802A850C fmadds 2
melee/it/kinds/itlinkarrow.c:573 itLinkarrow_UnkMotion2_Phys fmadds 1
melee/it/kinds/itlinkarrow.c:576 itLinkarrow_UnkMotion2_Phys fmadds 1
melee/it/kinds/itlinkarrow.c:675 itLinkarrow_UnkMotion4_Anim fmadds 1
melee/it/kinds/itlinkarrow.c:683 itLinkarrow_UnkMotion4_Anim fmadds 1
melee/it/kinds/itlinkarrow.c:806 itLinkArrow_Logic98_HitShield fmadds 1
melee/it/kinds/itlinkarrow.c:809 itLinkArrow_Logic98_HitShield fmadds 1
melee/it/kinds/itlinkbomb.c:519 itLinkbomb_UnkMotion4_Phys fmadds 1
melee/it/kinds/itlinkboomerang.c:467 itLinkboomerang_UnkMotion1_Phys fnmsub 3
melee/it/kinds/itlinkboomerang.c:525 itLinkboomerang_UnkMotion2_Phys fnmsub 3
melee/it/kinds/itlinkboomerang.c:572 it_802A13EC fmadds 1
melee/it/kinds/itlinkboomerang.c:574 it_802A13EC fnmsub 3
melee/it/kinds/itlinkboomerang.c:782 itLinkboomerang_UnkMotion3_Phys fnmsub 3
melee/it/kinds/itlinkboomerang.c:870 it_802A20E8 fnmsub 3
melee/it/kinds/itlinkhookshot.c:217 it_802A2568 fmadds 1
melee/it/kinds/itlinkhookshot.c:384 itLinkhookshot_UnkMotion8_Anim fmadd 1
melee/it/kinds/itlinkhookshot.c:875 it_802A3C98 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1101 it_802A44CC fmadds 2
melee/it/kinds/itlinkhookshot.c:1110 it_802A44CC fmadds 3
melee/it/kinds/itlinkhookshot.c:1110 it_802A44CC fnmsub 3
melee/it/kinds/itlinkhookshot.c:1123 it_802A44CC fmadds 2
melee/it/kinds/itlinkhookshot.c:1123 it_802A44CC fnmsub 3
melee/it/kinds/itlinkhookshot.c:1125 it_802A44CC fmadds 3
melee/it/kinds/itlinkhookshot.c:1149 it_802A4758 fmadds 2
melee/it/kinds/itlinkhookshot.c:1156 it_802A4758 fmadds 3
melee/it/kinds/itlinkhookshot.c:1156 it_802A4758 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1160 it_802A4758 fmadds 2
melee/it/kinds/itlinkhookshot.c:1164 it_802A4758 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1167 it_802A4758 fmadds 3
melee/it/kinds/itlinkhookshot.c:1177 it_802A49B0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1186 it_802A49B0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1186 it_802A49B0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1195 it_802A49B0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1195 it_802A49B0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1197 it_802A49B0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1316 it_802A4BFC fmadds 2
melee/it/kinds/itlinkhookshot.c:1316 it_802A4BFC fnmsub 3
melee/it/kinds/itlinkhookshot.c:1318 it_802A4BFC fmadds 3
melee/it/kinds/itlinkhookshot.c:1325 it_802A4BFC fmadds 2
melee/it/kinds/itlinkhookshot.c:1325 it_802A4BFC fnmsub 3
melee/it/kinds/itlinkhookshot.c:1327 it_802A4BFC fmadds 3
melee/it/kinds/itlinkhookshot.c:1398 it_802A5320 fmadds 2
melee/it/kinds/itlinkhookshot.c:1398 it_802A5320 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1400 it_802A5320 fmadds 3
melee/it/kinds/itlinkhookshot.c:1407 it_802A5320 fmadds 2
melee/it/kinds/itlinkhookshot.c:1407 it_802A5320 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1409 it_802A5320 fmadds 3
melee/it/kinds/itlinkhookshot.c:1472 it_802A5770 fmadds 2
melee/it/kinds/itlinkhookshot.c:1472 it_802A5770 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1474 it_802A5770 fmadds 3
melee/it/kinds/itlinkhookshot.c:1488 it_802A5770 fmadds 2
melee/it/kinds/itlinkhookshot.c:1488 it_802A5770 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1490 it_802A5770 fmadds 3
melee/it/kinds/itlinkhookshot.c:1541 it_802A5AE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1541 it_802A5AE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1543 it_802A5AE0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1548 it_802A5AE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1548 it_802A5AE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1550 it_802A5AE0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1583 it_802A5E28 fmadds 2
melee/it/kinds/itlinkhookshot.c:1583 it_802A5E28 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1586 it_802A5E28 fmadds 2
melee/it/kinds/itlinkhookshot.c:1587 it_802A5E28 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1636 it_802A5FE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1638 it_802A5FE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1641 it_802A5FE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1642 it_802A5FE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1656 it_802A5FE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1657 it_802A5FE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1659 it_802A5FE0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1666 it_802A5FE0 fmadds 2
melee/it/kinds/itlinkhookshot.c:1666 it_802A5FE0 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1668 it_802A5FE0 fmadds 3
melee/it/kinds/itlinkhookshot.c:1681 it_802A4758_no_inline fmadds 6
melee/it/kinds/itlinkhookshot.c:1719 it_802A6474 fmadds 2
melee/it/kinds/itlinkhookshot.c:1719 it_802A6474 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1722 it_802A6474 fmadds 3
melee/it/kinds/itlinkhookshot.c:1733 it_802A6474 fmadds 2
melee/it/kinds/itlinkhookshot.c:1733 it_802A6474 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1734 it_802A6474 fmadds 3
melee/it/kinds/itlinkhookshot.c:1757 it_802A678C fmadds 2
melee/it/kinds/itlinkhookshot.c:1757 it_802A678C fnmsub 3
melee/it/kinds/itlinkhookshot.c:1760 it_802A678C fmadds 2
melee/it/kinds/itlinkhookshot.c:1761 it_802A678C fnmsub 3
melee/it/kinds/itlinkhookshot.c:1853 it_802A6A78 fmadds 2
melee/it/kinds/itlinkhookshot.c:1853 it_802A6A78 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1856 it_802A6A78 fmadds 3
melee/it/kinds/itlinkhookshot.c:1863 it_802A6A78 fmadds 2
melee/it/kinds/itlinkhookshot.c:1863 it_802A6A78 fnmsub 3
melee/it/kinds/itlinkhookshot.c:1865 it_802A6A78 fmadds 3
melee/it/kinds/itlugia.c:227 it_802D1830 fnmsubs 1
melee/it/kinds/itlugia.c:231 it_802D1830 fnmsub 4
melee/it/kinds/itlugia.c:433 it_802D1F64 fnmsub 3
melee/it/kinds/itlugia.c:454 it_802D208C fnmsubs 1
melee/it/kinds/itlugia.c:457 it_802D208C fmadds 1
melee/it/kinds/itlugia.c:464 it_802D208C fmadds 1
melee/it/kinds/itlugia.c:467 it_802D208C fmadds 1
melee/it/kinds/itlugia.c:479 it_802D208C fnmsub 3
melee/it/kinds/itluigifireball.c:72 calc_dist_2d_accurate fnmsub 4
melee/it/kinds/itluigifireball.c:82 itLuigifireball_UnkMotion0_Coll fnmsub 4
melee/it/kinds/itmariofireball.c:68 calc_dist_2d_accurate fnmsub 4
melee/it/kinds/itmariofireball.c:78 itMariofireball_UnkMotion0_Coll fnmsub 4
melee/it/kinds/itmasterhandlaser.c:178 it_802F063C fnmsub 9
melee/it/kinds/itmewtwoshadowball.c:88 it_802C4D10 fmadd 1
melee/it/kinds/itmewtwoshadowball.c:101 it_802C4D10 fmadds 1
melee/it/kinds/itmewtwoshadowball.c:105 it_802C4D10 fmadds 1
melee/it/kinds/itmewtwoshadowball.c:219 it_802C519C fmadds 2
melee/it/kinds/itmewtwoshadowball.c:290 it_802C53F0 fmadds 2
melee/it/kinds/itmewtwoshadowball.c:299 it_802C53F0 fmadds 1
melee/it/kinds/itmewtwoshadowball.c:431 itMewtwoshadowball_UnkMotion0_Anim fmadds 1
melee/it/kinds/itmewtwoshadowball.c:479 it_802C5B18 fmadds 1
melee/it/kinds/itmsbomb.c:132 it_80290238 fmadds 1
melee/it/kinds/itnesspkfirepillar.c:131 itNesspkfirepillar_Logic24_DmgReceived fnmsubs 1
melee/it/kinds/itnesspkflash.c:159 it_802AAA80 fmadds 1
melee/it/kinds/itnesspkflash.c:218 itNesspkflash_UnkMotion0_Anim fmadds 1
melee/it/kinds/itnesspkflash.c:257 itNesspkflash_UnkMotion1_Anim fmadds 1
melee/it/kinds/itnesspkflash.c:262 itNesspkflash_UnkMotion2_Anim fmadds 1
melee/it/kinds/itnesspkflash.c:299 itNesspkflash_UnkMotion0_Phys fmadds 1
melee/it/kinds/itnesspkflash.c:342 itNesspkflash_UnkMotion0_Coll fmadds 1
melee/it/kinds/itnesspkflashexplode.c:94 itNessPKFlashExplode_UnkMotion0_Anim fmadds 1
melee/it/kinds/itnesspkflashexplode.c:109 itNessPKFlashExplode_UnkMotion0_Anim fmadds 1
melee/it/kinds/itnesspkthunderball.c:312 itNesspkthunderball_UnkMotion0_Phys fmadds 1
melee/it/kinds/itnesspkthunderball.c:315 itNesspkthunderball_UnkMotion0_Phys fnmsubs 1
melee/it/kinds/itnessyoyo.c:372 it_802BF180 fmadds 3
melee/it/kinds/itnessyoyo.c:381 it_802BF180 fmadds 3
melee/it/kinds/itnessyoyo.c:415 it_802BF28C fmadds 3
melee/it/kinds/itnessyoyo.c:422 it_802BF28C fmadds 3
melee/it/kinds/itnessyoyo.c:429 it_802BF28C fmadds 3
melee/it/kinds/itnessyoyo.c:487 it_802BF4A0 fmadds 1
melee/it/kinds/itnessyoyo.c:517 it_802BF4A0 fmadds 3
melee/it/kinds/itnessyoyo.c:533 it_802BF4A0 fmadds 3
melee/it/kinds/itnessyoyo.c:548 it_802BF4A0 fmadds 6
melee/it/kinds/itnessyoyo.c:763 it_802BFEC4 fnmsub 3
melee/it/kinds/itoctarockstone.c:154 it_802E89D0 fmadds 1
melee/it/kinds/itoldottosea.c:158 it_802E27B4 fmadds 1
melee/it/kinds/itoldottosea.c:407 itOldottosea_UnkMotion7_Phys fmadds 1
melee/it/kinds/itparasol.c:92 itParasol_UnkMotion2_Anim fmadds 1
melee/it/kinds/itpeachtoadspore.c:59 it_802BE2E8 fmadds 1
melee/it/kinds/itpeachtoadspore.c:64 it_802BE2E8 fmadds 1
melee/it/kinds/itrshell.c:126 it_8028D100 fmadds 1
melee/it/kinds/itrshell.c:185 it_8028D26C fmadds 1
melee/it/kinds/itrshell.c:312 it_8028D56C fmadds 1
melee/it/kinds/itsamusbomb.c:176 itSamusbomb_UnkMotion2_Phys fnmsub 4
melee/it/kinds/itsamuschargeshot.c:124 it_802B56E4 fmadds 2
melee/it/kinds/itsamuschargeshot.c:128 it_802B56E4 fmadds 1
melee/it/kinds/itsamuschargeshot.c:268 itSamuschargeshot_UnkMotion0_Anim fmadds 1
melee/it/kinds/itsamusgrapple.c:398 it_802B75FC fmadds 1
melee/it/kinds/itsamusgrapple.c:1014 it_802B900C fmadds 3
melee/it/kinds/itsamusgrapple.c:1019 it_802B900C fmadds 1
melee/it/kinds/itsamusgrapple.c:1019 it_802B900C fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1025 it_802B900C fmadds 3
melee/it/kinds/itsamusgrapple.c:1029 it_802B900C fmadds 3
melee/it/kinds/itsamusgrapple.c:1048 it_802B91C4 fmadds 3
melee/it/kinds/itsamusgrapple.c:1059 it_802B91C4 fmadds 3
melee/it/kinds/itsamusgrapple.c:1063 it_802B91C4 fmadds 3
melee/it/kinds/itsamusgrapple.c:1190 it_802B9328 fmadds 1
melee/it/kinds/itsamusgrapple.c:1190 it_802B9328 fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1194 it_802B9328 fmadds 3
melee/it/kinds/itsamusgrapple.c:1198 it_802B9328 fmadds 3
melee/it/kinds/itsamusgrapple.c:1205 it_802B9328 fmadds 3
melee/it/kinds/itsamusgrapple.c:1249 it_802B99A0 fmadds 1
melee/it/kinds/itsamusgrapple.c:1249 it_802B99A0 fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1270 it_802B99A0 fmadds 1
melee/it/kinds/itsamusgrapple.c:1270 it_802B99A0 fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1274 it_802B99A0 fmadds 3
melee/it/kinds/itsamusgrapple.c:1278 it_802B99A0 fmadds 3
melee/it/kinds/itsamusgrapple.c:1285 it_802B99A0 fmadds 3
melee/it/kinds/itsamusgrapple.c:1333 it_802B9CE8 fmadds 1
melee/it/kinds/itsamusgrapple.c:1333 it_802B9CE8 fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1337 it_802B9CE8 fmadds 3
melee/it/kinds/itsamusgrapple.c:1342 it_802B9CE8 fmadds 1
melee/it/kinds/itsamusgrapple.c:1342 it_802B9CE8 fnmsubs 1
